event_id,analytic_element,sub_unit,classification,source_id,institution,document_title,document_date,url,source_section_or_page,source_tier,verification_status
MAUI2023,S5 human protective action,event,Unresolved,US-HIAG-FSRI-PHASE2,Hawaii Attorney General / Fire Safety Research Institute,"Lahaina fire comprehensive timeline, Phase 2 findings",2024-2025,https://ag.hawaii.gov/maui-wildfire-investigation-resources-page/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
MAUI2023,P1 institutional activation,event,"Maui Emergency Operations Center, full activation (county) [2023-08-08T16:30]",US-HIAG-FSRI-PHASE2,Hawaii Attorney General / Fire Safety Research Institute,"Lahaina fire comprehensive timeline, Phase 2 findings",2024-2025,https://ag.hawaii.gov/maui-wildfire-investigation-resources-page/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
MAUI2023,break primary,event,S2/T_public_authoritative_warning_inadequacy,US-HIAG-FSRI-PHASE2,Hawaii Attorney General / Fire Safety Research Institute,"Lahaina fire comprehensive timeline, Phase 2 findings",2024-2025,https://ag.hawaii.gov/maui-wildfire-investigation-resources-page/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
MAUI2023,break secondary,event,S4_to_S5_evacuation_coordination_conversion,US-HIAG-FSRI-PHASE2,Hawaii Attorney General / Fire Safety Research Institute,"Lahaina fire comprehensive timeline, Phase 2 findings",2024-2025,https://ag.hawaii.gov/maui-wildfire-investigation-resources-page/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
MAUI2023,strict pre-impact protection,event,Unresolved,US-HIAG-FSRI-PHASE2,Hawaii Attorney General / Fire Safety Research Institute,"Lahaina fire comprehensive timeline, Phase 2 findings",2024-2025,https://ag.hawaii.gov/maui-wildfire-investigation-resources-page/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S1 hazard knowledge,event,OBSERVED,ES-AEMET,Agencia Estatal de Meteorologia (Spain),Report on the meteorological episode of 29 October 2024,2024,https://www.aemet.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S1 hazard knowledge,event,OBSERVED,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S2 actionable information,event,OBSERVED,ES-AEMET,Agencia Estatal de Meteorologia (Spain),Report on the meteorological episode of 29 October 2024,2024,https://www.aemet.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S2 actionable information,event,OBSERVED,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S3 institutional activation,event,Unresolved,ES-AEMET,Agencia Estatal de Meteorologia (Spain),Report on the meteorological episode of 29 October 2024,2024,https://www.aemet.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S3 institutional activation,event,Unresolved,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S4 protective action,event,OBSERVED / PARTIAL,ES-AEMET,Agencia Estatal de Meteorologia (Spain),Report on the meteorological episode of 29 October 2024,2024,https://www.aemet.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S4 protective action,event,OBSERVED / PARTIAL,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S5 human protective action,event,Unresolved,ES-AEMET,Agencia Estatal de Meteorologia (Spain),Report on the meteorological episode of 29 October 2024,2024,https://www.aemet.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,S5 human protective action,event,Unresolved,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P1 institutional activation,event,Regional civil-protection Situación Operativa 1 (regional) [2024-10-29T14:00],ES-AEMET,Agencia Estatal de Meteorologia (Spain),Report on the meteorological episode of 29 October 2024,2024,https://www.aemet.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P1 institutional activation,event,Regional civil-protection Situación Operativa 1 (regional) [2024-10-29T14:00],ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,strict pre-impact protection,event,Unresolved,ES-AEMET,Agencia Estatal de Meteorologia (Spain),Report on the meteorological episode of 29 October 2024,2024,https://www.aemet.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,strict pre-impact protection,event,Unresolved,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S1 hazard knowledge,event,OBSERVED,CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S1 hazard knowledge,event,OBSERVED,CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S2 actionable information,event,OBSERVED,CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S2 actionable information,event,OBSERVED,CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S3 institutional activation,event,OBSERVED,CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S3 institutional activation,event,OBSERVED,CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S4 protective action,event,OBSERVED,CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S4 protective action,event,OBSERVED,CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S5 human protective action,event,OBSERVED,CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,S5 human protective action,event,OBSERVED,CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,P1 institutional activation,event,"Cantonal declaration of besondere Lage, following the 19 May evacuation order (cantonal) [2025-05-28 morning]",CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,P1 institutional activation,event,"Cantonal declaration of besondere Lage, following the 19 May evacuation order (cantonal) [2025-05-28 morning]",CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,break primary,event,none (chain connected),CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,break primary,event,none (chain connected),CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,strict pre-impact protection,event,Yes,CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,strict pre-impact protection,event,Yes,CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 authority,Altenahr,2021-07-14T22:04,DE-LT-RLP-UA18-1,Landtag Rheinland-Pfalz,"Final report of Committee of Inquiry 18/1 on the flood disaster, Drucksache 18/10000",2024,https://dokumente.landtag.rlp.de/landtag/drucksachen/10000-18.pdf,,PRIMARY_SOURCE_SECONDHAND_EXTRACTION,Secondhand extraction
AHR2021,P2 authority,Altenahr,2021-07-14T22:04,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 request,Altenahr,21:00~22:00 / ≤23:15,DE-LT-RLP-UA18-1,Landtag Rheinland-Pfalz,"Final report of Committee of Inquiry 18/1 on the flood disaster, Drucksache 18/10000",2024,https://dokumente.landtag.rlp.de/landtag/drucksachen/10000-18.pdf,,PRIMARY_SOURCE_SECONDHAND_EXTRACTION,Secondhand extraction
AHR2021,P2 request,Altenahr,21:00~22:00 / ≤23:15,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 dispatch,Altenahr,≤2021-07-14T23:15,DE-LT-RLP-UA18-1,Landtag Rheinland-Pfalz,"Final report of Committee of Inquiry 18/1 on the flood disaster, Drucksache 18/10000",2024,https://dokumente.landtag.rlp.de/landtag/drucksachen/10000-18.pdf,,PRIMARY_SOURCE_SECONDHAND_EXTRACTION,Secondhand extraction
AHR2021,P2 dispatch,Altenahr,≤2021-07-14T23:15,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 arrival,Altenahr,2021-07-15T02:00,DE-LT-RLP-UA18-1,Landtag Rheinland-Pfalz,"Final report of Committee of Inquiry 18/1 on the flood disaster, Drucksache 18/10000",2024,https://dokumente.landtag.rlp.de/landtag/drucksachen/10000-18.pdf,,PRIMARY_SOURCE_SECONDHAND_EXTRACTION,Secondhand extraction
AHR2021,P2 arrival,Altenahr,2021-07-15T02:00,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 authority,Bad Neuenahr-Ahrweiler,2021-07-14T22:04,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 request,Bad Neuenahr-Ahrweiler,21:00~22:00 / ≤23:15,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 dispatch,Bad Neuenahr-Ahrweiler,≤2021-07-14T23:15,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 arrival,Bad Neuenahr-Ahrweiler,2021-07-15T02:00,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 authority,Sinzig,2021-07-14T22:04,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 request,Sinzig,21:00~22:00 / ≤23:15,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 dispatch,Sinzig,≤2021-07-14T23:15,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 arrival,Sinzig,2021-07-15T02:00,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 deployment,Sinzig,2021-07-15T02:00,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
AHR2021,P2 field action,Sinzig,2021-07-15T00:00~02:11,DE-GSTA-20251027,Generalstaatsanwaltschaft Koblenz,Statement on the Ahr flood proceedings complex,2025-10-27,https://gstko.justiz.rlp.de/presse-aktuelles/detail-1/verfahrenskomplex-ahrflut,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 authority,Utiel-Requena,2024-10-29T09:00,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 request,Utiel-Requena,2024-10-29T15:41,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 dispatch,Utiel-Requena,15:28 / 15:42 / 16:36,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 arrival,Utiel-Requena,2024-10-29T17:35,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 deployment,Utiel-Requena,2024-10-29T17:55,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 field action,Utiel-Requena,2024-10-29T17:55~,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 authority,Poyo / L'Horta Sud,2024-10-29T09:00,ES-AEMET,Agencia Estatal de Meteorologia (Spain),Report on the meteorological episode of 29 October 2024,2024,https://www.aemet.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 authority,Poyo / L'Horta Sud,2024-10-29T09:00,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 request,Poyo / L'Horta Sud,2024-10-29T20:36,ES-AEMET,Agencia Estatal de Meteorologia (Spain),Report on the meteorological episode of 29 October 2024,2024,https://www.aemet.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
VALENCIA2024,P2 request,Poyo / L'Horta Sud,2024-10-29T20:36,ES-MDEF-UME,Ministry of Defence / Military Emergency Unit (Spain),Operational chronology of the UME response,2024-11,https://www.defensa.gob.es/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
LEKIMA2019,P2 authority,Zhejiang province,2019-08-09T16:00,CN-MEM,Ministry of Emergency Management (China),Typhoon Lekima response bulletins,2019-08,https://www.mem.gov.cn/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
LEKIMA2019,P2 authority,Zhejiang province,2019-08-09T16:00,CN-ZJ-YJT,Zhejiang Provincial Department of Emergency Management,Work bulletins on Typhoon No. 9 Lekima,2019-08,https://yjt.zj.gov.cn/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
LEKIMA2019,P2 dispatch,Zhejiang province,2019-08-09,CN-MEM,Ministry of Emergency Management (China),Typhoon Lekima response bulletins,2019-08,https://www.mem.gov.cn/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
LEKIMA2019,P2 dispatch,Zhejiang province,2019-08-09,CN-ZJ-YJT,Zhejiang Provincial Department of Emergency Management,Work bulletins on Typhoon No. 9 Lekima,2019-08,https://yjt.zj.gov.cn/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
LEKIMA2019,P2 arrival,Zhejiang province,2019-08-09,CN-MEM,Ministry of Emergency Management (China),Typhoon Lekima response bulletins,2019-08,https://www.mem.gov.cn/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
LEKIMA2019,P2 arrival,Zhejiang province,2019-08-09,CN-ZJ-YJT,Zhejiang Provincial Department of Emergency Management,Work bulletins on Typhoon No. 9 Lekima,2019-08,https://yjt.zj.gov.cn/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
LEKIMA2019,P2 field action,Zhejiang province,2019-08-13T16:00,CN-MEM,Ministry of Emergency Management (China),Typhoon Lekima response bulletins,2019-08,https://www.mem.gov.cn/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
LEKIMA2019,P2 field action,Zhejiang province,2019-08-13T16:00,CN-ZJ-YJT,Zhejiang Provincial Department of Emergency Management,Work bulletins on Typhoon No. 9 Lekima,2019-08,https://yjt.zj.gov.cn/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLACKSUMMER2019,P2 authority,Whole season,2020-01-04,AU-RC-NNDA-CH5,Royal Commission into National Natural Disaster Arrangements (Australia),"Final report, ch.5 Declaration of national emergency",2020-10-28,https://naturaldisaster.royalcommission.gov.au/publications/html-report/chapter-05,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLACKSUMMER2019,P2 deployment,Whole season,2019-09-06,AU-RC-NNDA-CH5,Royal Commission into National Natural Disaster Arrangements (Australia),"Final report, ch.5 Declaration of national emergency",2020-10-28,https://naturaldisaster.royalcommission.gov.au/publications/html-report/chapter-05,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLACKSUMMER2019,P2 field action,Whole season,early January 2020,AU-RC-NNDA-CH5,Royal Commission into National Natural Disaster Arrangements (Australia),"Final report, ch.5 Declaration of national emergency",2020-10-28,https://naturaldisaster.royalcommission.gov.au/publications/html-report/chapter-05,,DIRECT_PRIMARY_VERIFIED,Verified against source text
MAUI2023,P2 authority,Lahaina,2023-08-08 (date only); the 15:21 time derives from secondhand extraction,US-HIAG-FSRI-PHASE2,Hawaii Attorney General / Fire Safety Research Institute,"Lahaina fire comprehensive timeline, Phase 2 findings",2024-2025,https://ag.hawaii.gov/maui-wildfire-investigation-resources-page/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
MAUI2023,P2 deployment,Lahaina,2023-08-09 date only,US-HIAG-FSRI-PHASE2,Hawaii Attorney General / Fire Safety Research Institute,"Lahaina fire comprehensive timeline, Phase 2 findings",2024-2025,https://ag.hawaii.gov/maui-wildfire-investigation-resources-page/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
ZHENGZHOU2021,P2 authority,Mountainous districts,UNRESOLVED (time not recorded),CN-STATECOUNCIL-20220121,State Council investigation team (China),"Investigation report on the 20 July extremely heavy rainstorm disaster in Zhengzhou, Henan",2022-01-21,https://www.mem.gov.cn/gk/sgcc/tbzdsgdcbg/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
ZHENGZHOU2021,P2 deployment,Mountainous districts,UNRESOLVED (time not recorded),CN-STATECOUNCIL-20220121,State Council investigation team (China),"Investigation report on the 20 July extremely heavy rainstorm disaster in Zhengzhou, Henan",2022-01-21,https://www.mem.gov.cn/gk/sgcc/tbzdsgdcbg/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
ZHENGZHOU2021,P2 field action,Urban core,2021-07-21T00:40 before overtopping,CN-STATECOUNCIL-20220121,State Council investigation team (China),"Investigation report on the 20 July extremely heavy rainstorm disaster in Zhengzhou, Henan",2022-01-21,https://www.mem.gov.cn/gk/sgcc/tbzdsgdcbg/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
WJAPAN2018,P2 field action,"Mabi, Kurashiki",2018-07-07,JP-CAO-WG1,Cabinet Office (Japan),"Working Group on evacuation from the July 2018 heavy rainfall disaster, 1st meeting, document 2",2018-10-16,https://www.bousai.go.jp/fusuigai/suigaiworking/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
HAGIBIS2019,P2 dispatch,Nationwide,2019-10-12T15:30,JP-CAO-BOUSAI-R02,Cabinet Office (Japan),"White Paper on Disaster Management 2020, special feature ch.1 s.1",2020,https://www.bousai.go.jp/kaigirep/hakusho/r02/honbun/0b_1s_01_03.html,,DIRECT_PRIMARY_VERIFIED,Verified against source text
HAGIBIS2019,P2 dispatch,Nationwide,2019-10-12T15:30,JP-FDMA,Fire and Disaster Management Agency (Japan),Damage and response reports,2018-2019,,,DIRECT_PRIMARY_VERIFIED,Verified against source text
HAGIBIS2019,P2 field action,Nationwide,October 2019,JP-CAO-BOUSAI-R02,Cabinet Office (Japan),"White Paper on Disaster Management 2020, special feature ch.1 s.1",2020,https://www.bousai.go.jp/kaigirep/hakusho/r02/honbun/0b_1s_01_03.html,,DIRECT_PRIMARY_VERIFIED,Verified against source text
HAGIBIS2019,P2 field action,Nationwide,October 2019,JP-FDMA,Fire and Disaster Management Agency (Japan),Damage and response reports,2018-2019,,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BCHEAT2021,P2 deployment,British Columbia,2021-06-25~07-01,BCCS-DRP-20220607,BC Coroners Service,Extreme heat and human mortality: a review of heat-related deaths in B.C. in summer 2021,2022-06-07,https://www2.gov.bc.ca/gov/content/life-events/death/coroners-service/death-review-panel,,DIRECT_PRIMARY_VERIFIED,Verified against source text
OSONG2023,P2 arrival,Gungpyeong 2 underpass,Unresolved,KR-OPM-PR-20230728,Office for Government Policy Coordination (Republic of Korea),"Press release, inspection findings on the Gungpyeong 2 underpass inundation",2023-07-28,https://www.opm.go.kr/opm/news/press-release.do,,DIRECT_PRIMARY_VERIFIED,Verified against source text
OSONG2023,P2 field action,Gungpyeong 2 underpass,Unresolved,KR-OPM-PR-20230728,Office for Government Policy Coordination (Republic of Korea),"Press release, inspection findings on the Gungpyeong 2 underpass inundation",2023-07-28,https://www.opm.go.kr/opm/news/press-release.do,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,P2 authority,Blatten,2025-05-28 morning,CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,P2 authority,Blatten,2025-05-28 morning,CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,P2 dispatch,Blatten,2025-05-28,CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,P2 dispatch,Blatten,2025-05-28,CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,P2 field action,Blatten,Unresolved,CH-VS-LAGEBERICHT-20250530,"Canton of Valais, Council of State","Loetschental situation report, 10:15",2025-05-30,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
BLATTEN2025,P2 field action,Blatten,Unresolved,CH-VS-FAHRPLAN-20250903,"Canton of Valais, Council of State",Roadmap for the reconstruction of Blatten,2025-09-03,https://www.vs.ch/,,DIRECT_PRIMARY_VERIFIED,Verified against source text
